index,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
1244,552,Luker,Colombia,2010,Colombia,Santander,65.0,3.5,5,1,1,1,1,0,1,0,marshmallow,rich brownie,,
1245,552,Luker,Colombia,2010,Blend,"Macondo, Colombia, Ecuador",60.0,3.0,5,1,1,1,1,0,1,0,sticky,marshmallow,cocoa,
1246,552,Luker,Colombia,2010,Blend,"Misterio, Colombia, Ecuador",58.0,3.0,5,1,1,1,1,0,1,0,watered down coffee,cocoa,,
1247,552,Luker,Colombia,2010,Blend,"Selva, Colombia, Ecuador",46.0,2.75,5,1,1,1,1,0,1,0,very sweet,caramel,candy,
1248,2430,MADE,United States of America,2019,Ghana,Ghana,75.0,2.75,3,1,1,0,0,0,1,0,gritty,cocoa base,ashey,
1249,2426,MADE,United States of America,2019,Uganda,Uganda,75.0,2.5,3,1,1,0,0,0,1,0,gritty,roasty,rubbery,
1250,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,63.0,4.0,5,1,1,1,1,0,1,0,intense,nutty,cocoa,
1251,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,70.0,3.75,5,1,1,1,1,0,1,0,sandy,woody,peanut butter,
1252,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,67.0,3.5,5,1,1,1,1,0,1,0,sandy,red berry,cocoa,
1253,288,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,75.0,3.5,5,1,1,1,1,0,1,0,sticky,bitter,nutty,
1254,607,Madre,United States of America,2010,Mexico,"Chiapas, Triple Cacao",72.0,2.75,4,1,1,1,0,0,1,0,raisiny,chewy,,
1255,693,Madre,United States of America,2011,Costa rica,Upala,70.0,2.75,4,1,1,1,0,0,1,0,sticky,strong vanilla,pepper,
1256,672,Madre,United States of America,2011,Dominican republic,Dominican,70.0,2.5,4,1,1,1,0,0,1,0,sandy,sweet,strong vanilla,
1257,995,Madre,United States of America,2012,U.s.a.,Kaua'i Island,70.0,3.5,4,1,1,1,0,0,1,0,vanilla,brownie,peanut,
1258,991,Madre,United States of America,2012,U.s.a.,"Hawai'i Island, Hamakua Coast, Kokoleka",70.0,3.25,4,1,1,1,0,0,1,0,creamy,vanilla,rich fruit,
1259,995,Madre,United States of America,2012,U.s.a.,"Criollo, Hawaii",70.0,3.25,4,1,1,1,0,0,1,0,creamy,burnt nuts,woody,
1260,1085,Madre,United States of America,2013,Brazil,Brazil,70.0,3.5,4,1,1,1,0,0,1,0,strong vanilla,nut,coffee,
1261,1085,Madre,United States of America,2013,Puerto rico,Puerto Rico,70.0,2.75,4,1,1,1,0,0,1,0,intense vanilla,swiss miss,,
1262,1089,Madre,United States of America,2013,U.s.a.,"Hawai'i Island, Choobua, Kona",70.0,2.75,4,1,1,1,0,0,1,0,fatty,vanilla,candy-like,
1263,1089,Madre,United States of America,2013,Mexico,"Xocunusco, Chiapas, Pichucalco",70.0,2.75,4,1,1,1,0,0,1,0,vanilla,earthy,caramel,
1264,1940,Madre,United States of America,2017,Solomon islands,Guadalcanal,73.0,3.5,2,1,0,0,0,0,1,0,mild earthy,mild cocoa,nut,
1265,308,Maglio,Italy,2008,Dominican republic,Santo Domingo,70.0,3.75,5,1,1,1,1,0,1,0,creamy,hay,nutty,
1266,308,Maglio,Italy,2008,Cuba,Cuba,70.0,3.25,5,1,1,1,1,0,1,0,nutty,cooling sensation,,
1267,308,Maglio,Italy,2008,Ecuador,Ecuador,70.0,3.0,4,1,0,1,1,0,1,0,creamy,nutty,mass market,
1268,300,Maglio,Italy,2008,Tanzania,Africa,75.0,2.0,4,1,1,1,0,0,1,0,chalky,astringent,vanilla,
1269,531,Majani,Italy,2010,Ecuador,Ecuador,70.0,2.0,4,1,1,0,1,0,1,0,strong vanilla,some spice,,
1270,184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Mora Mora 2006,73.0,3.5,4,1,1,0,1,0,1,0,creamy,sublte grape notes,,
1271,184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Sambirano 2006,75.0,2.75,4,1,1,0,1,0,1,0,cardboard,tea-like,,
1272,1121,Malagos,Philippines,2013,Philippines,"Davao, Mt. Talamo foothills",65.0,3.5,5,1,1,1,1,0,1,0,sandy,sweet,cocoa,
1273,2226,Malai,Thailand,2018,Thailand,Chantaburi,70.0,2.75,3,1,1,0,0,0,0,1,gummy,smokey,hammy,
1274,311,Malie Kai (Guittard),United States of America,2009,U.s.a.,"O'ahu Island, N. Shore, Waialua Estate",55.0,2.75,5,1,1,1,1,0,1,0,sweet,vanilla,easter candy,
1275,502,Malie Kai (Guittard),United States of America,2010,U.s.a.,"O'ahu Island, N. Shore, Waialua Estate w/ nibs",55.0,3.5,5,1,1,1,1,0,1,0,creamy,crunchy,very sweet,
1276,1856,Malmo,Sweden,2016,Venezuela,Chuao,70.0,3.0,3,1,1,0,0,0,1,0,hammy,unrecognizable,,
1277,821,Mana,United States of America,2012,Dominican republic,Conacado,74.0,3.75,3,1,1,0,0,0,1,0,berry,nutty,sour,
1278,1219,Mana,United States of America,2014,Venezuela,Venezuela,74.0,2.75,3,1,1,0,0,0,1,0,nutty,green,,
1279,1219,Mana,United States of America,2014,Peru,Peru,74.0,2.5,3,1,1,0,0,0,1,0,rubber,off medicinal,,
1280,1446,Mana,United States of America,2015,Ecuador,"Ecuador, batch 1212",74.0,2.5,2,1,0,0,0,0,1,0,soil,wet,off notes,
1281,1331,Manifesto Cacao,Colombia,2014,Colombia,Colombia,70.0,2.75,4,1,1,0,1,0,1,0,muted,nutty,,
1282,1003,Manoa,United States of America,2012,Liberia,"Liberia, batch 174",72.0,3.25,3,1,1,0,0,0,1,0,molassses,intense,off,herb
1283,1007,Manoa,United States of America,2012,U.s.a.,"O'ahu Island, Winward,Maunawili district, b. 151",72.0,3.25,3,1,1,0,0,0,1,0,molasses,sweet,cocoa,
1284,1007,Manoa,United States of America,2012,Peru,"Piura, batch 173",72.0,3.0,3,1,1,0,0,0,1,0,banana,menthol,medicinal,
1285,1007,Manoa,United States of America,2012,U.s.a.,"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176",72.0,2.75,3,1,1,0,0,0,1,0,oily,tangy,fruit,earthy
1286,1089,Manoa,United States of America,2013,U.s.a.,"O'ahu Island, Waiahole, b. 182",72.0,3.75,3,1,1,0,0,0,1,0,orange,cocoa,,
1287,1522,Manoa,United States of America,2015,Costa rica,Coto Brus,72.0,3.75,3,1,1,0,0,0,1,0,dried fruit,balanced,cocoa,
1288,1522,Manoa,United States of America,2015,Papua new guinea,Markham Valley,72.0,3.5,3,1,1,0,0,0,1,0,smoke,fruit,,
1289,2032,Manoa,United States of America,2017,Peru,Ucayali,70.0,3.25,3,1,1,0,0,0,1,0,sweet,fatty,fig,
1290,2442,Manoa,United States of America,2019,U.s.a.,"Hawai'i Island, Hilo and Kona regions",70.0,3.5,3,1,1,0,0,0,1,0,dried fruit,spicy,sticky,intense
1291,871,Manufaktura Czekolady,Poland,2012,Ghana,Grand Cru Ghana,70.0,3.5,2,1,0,0,0,0,1,0,cocoa,coconut,,
1292,871,Manufaktura Czekolady,Poland,2012,Dominican republic,Grand Cru Dominican Republic,70.0,3.25,2,1,0,0,0,0,1,0,chewy,brownie like,,
1293,875,Manufaktura Czekolady,Poland,2012,Ecuador,Grand Cru Ecuador,70.0,3.25,2,1,0,0,0,0,1,0,grits,roaste brownie,,
1294,1255,Manufaktura Czekolady,Poland,2014,Venezuela,Porcelana,70.0,3.75,2,1,0,0,0,0,1,0,nutty,intense,roasty,
1295,1279,Manufaktura Czekolady,Poland,2014,Colombia,Kolumbia,85.0,3.5,2,1,0,0,0,0,1,0,coarse,intense,nutty,
1296,1844,Manufaktura Czekolady,Poland,2016,Nicaragua,Johe,70.0,3.75,3,1,1,0,0,0,1,0,basic,balanced,deep cocoa,
1297,1848,Manufaktura Czekolady,Poland,2016,Peru,Peru,70.0,3.5,3,1,1,0,0,0,1,0,nutty,roasty,,
1298,1474,Map Chocolate,United States of America,2015,Dominican republic,"ROIG, 2014",70.0,3.5,3,1,1,0,0,0,1,0,fruity,tangy,cocoa,
1299,1474,Map Chocolate,United States of America,2015,Peru,"Maranon, 2014",62.0,3.5,3,1,1,0,0,0,1,0,delicate,caramel,peanut,
1300,1478,Map Chocolate,United States of America,2015,Ecuador,Ecuador,70.0,3.5,3,1,1,0,0,0,1,0,coarse,floral,rum,
1301,1606,Map Chocolate,United States of America,2015,Nicaragua,"A case of the Xerces Blues, triple roast",70.0,3.5,3,1,1,0,0,0,1,0,rich,bright fruit,,
1302,1606,Map Chocolate,United States of America,2015,Peru,"Tumbes, Dear Mr. Finley, 2014",68.0,3.5,3,1,1,0,0,0,1,0,lemon,spicy,cocoa,
1303,1634,Map Chocolate,United States of America,2015,Honduras,Le Chocolat Chaud,78.0,3.5,3,1,1,0,0,0,1,0,grassy,woody,sweet,
1304,1610,Map Chocolate,United States of America,2015,Tanzania,"Kakoa Kamili, Both Man & Bird & Beast",72.0,3.0,3,1,1,0,0,0,1,0,sweet,fatty,roasty,
1305,1606,Map Chocolate,United States of America,2015,Trinidad,"San Juan Estate, Cherry Blossoms at Night",70.0,2.75,3,1,1,0,0,0,1,0,heavy roast,few grits,rich,
1306,1610,Map Chocolate,United States of America,2015,Colombia,Colombia,75.0,2.75,3,1,1,0,0,0,1,0,roasty,coffee,rubber,
1307,1896,Map Chocolate,United States of America,2016,Vietnam,"Ben Tre, Surprise Valley",75.0,3.25,3,1,1,0,0,0,1,0,intense,sour,tart,
1308,1956,Map Chocolate,United States of America,2017,Vietnam,"Lam Dong, ""Red Poppy""",73.0,3.0,2,1,0,0,0,0,1,0,earthy,tobacco,ashey,
1309,2040,Map Chocolate,United States of America,2018,Dominican republic,Zorzal Reserve,72.0,3.5,3,1,1,0,0,0,1,0,complex,creamy,cherry,
1310,2262,Map Chocolate,United States of America,2018,Mexico,"Tabasco, ""Late for the Train"", batch 12184",72.0,3.25,3,1,1,0,0,0,1,0,sweet,spicy,dirty,
1311,2262,Map Chocolate,United States of America,2018,Blend,"""Peace of Wild Things""",72.0,3.0,3,1,1,0,0,0,1,0,off notes,rubbery,hammy,
1312,1872,Marana,Peru,2016,Peru,Piura,70.0,3.0,4,1,1,0,1,0,1,0,pungent,tangy,grapes,
1313,1884,Marana,Peru,2016,Peru,San Martin,70.0,3.0,3,1,1,0,0,0,1,0,pungent,grapes,brownie,
1314,1884,Marana,Peru,2016,Peru,Cusco,70.0,2.75,3,1,1,0,0,0,1,0,smokey,dirty,sour,
1315,1808,Marigold's Finest,Canada,2016,Blend,Cacao Nib Crunch,75.0,3.25,2,1,0,0,0,0,1,0,earthy,coffee,roasty,
1316,2158,Markham & Fitz,United States of America,2018,Haiti,"Pisa, batch 58",75.0,2.75,2,1,0,0,0,0,1,0,dried fruit,woody,dirty,
1317,845,Marou,Vietnam,2012,Vietnam,Ba Ria,76.0,3.5,3,1,1,0,0,0,1,0,citrus,,,
1318,845,Marou,Vietnam,2012,Vietnam,Dong Nai,72.0,3.5,3,1,1,0,0,0,1,0,roasty,coffee,,
1319,845,Marou,Vietnam,2012,Vietnam,"Tien Giang, Gao Co-op",70.0,3.5,3,1,1,0,0,0,1,0,cocoa,spice,late sour,
1320,849,Marou,Vietnam,2012,Vietnam,Ben Tre,78.0,3.5,3,1,1,0,0,0,1,0,sticky,pepper,cinamon,rich
1321,955,Marou,Vietnam,2012,Vietnam,Lam Dong,74.0,3.5,3,1,1,0,0,0,1,0,melon,roasty,,
1322,895,Marou,Vietnam,2012,Vietnam,Tien Giang,80.0,3.0,3,1,1,0,0,0,1,0,creamy,fatty,black pepper,
1323,1149,Marou,Vietnam,2013,Vietnam,"Tan Phu Dong, Treasure Island",75.0,3.5,3,1,1,0,0,0,1,0,fatty,heavy roast,nutty,
1324,1650,Marou,Vietnam,2015,Vietnam,"Dak Lak, Batch 2451",70.0,3.75,2,1,0,0,0,0,1,0,spicy and fragrant,,,
1325,1650,Marou,Vietnam,2015,Vietnam,Ben Tre,68.0,3.5,2,1,0,0,0,0,1,0,roasty,rich,coffee,nut
1326,1650,Marou,Vietnam,2015,Vietnam,"Tan Phu Dong Island, Heart of Darkness",85.0,3.25,2,1,0,0,0,0,1,0,long,mild honey,rich cocoa,
1327,2258,Marou,Vietnam,2018,Vietnam,"Dak Nong, Tam Farm",75.0,3.5,3,1,1,0,0,0,1,0,fatty,roasty,nutty,
1328,1189,Marsatta,United States of America,2013,Dominican republic,Dominican Republic,89.0,2.5,4,1,1,1,0,0,1,0,fatty,rubber,medicinal,
1329,1189,Marsatta,United States of America,2013,Dominican republic,Dominican Republic,74.0,2.25,4,1,1,1,0,0,1,0,waxy,rubber,medicinal,
1330,1836,Martin Mayer,Austria,2016,Colombia,Tumaco,74.0,3.25,3,1,1,0,0,0,1,0,sandy,mild floral,mild nutty,
1331,1836,Martin Mayer,Austria,2016,Haiti,Pisa,82.0,3.0,3,1,1,0,0,0,1,0,sandy,earthy,sweet edge,
1332,1836,Martin Mayer,Austria,2016,Bolivia,Alto Beni,76.0,2.75,3,1,1,0,0,0,1,0,sticky,pungent,off note,
1333,572,Mast Brothers,United States of America,2010,Dominican republic,"Dominican Republic, Coop",70.0,3.25,2,1,0,0,0,0,1,0,sticky,earthy,coffee,
1334,572,Mast Brothers,United States of America,2010,Venezuela,Ocumare de la Costa,75.0,3.0,2,1,0,0,0,0,1,0,dry,sticky,nutty,earthy
1335,572,Mast Brothers,United States of America,2010,Venezuela,Patanemo,81.0,2.75,2,1,0,0,0,0,1,0,sticky,woody,musty,
1336,777,Mast Brothers,United States of America,2011,Dominican republic,"La Red de Guanconejo, N. Highlands coop",74.0,3.75,2,1,0,0,0,0,1,0,gritty,raspberry,sour,
1337,672,Mast Brothers,United States of America,2011,Blend,Brooklyn Blend,72.0,3.5,2,1,0,0,0,0,1,0,rich cocoa,coffee,roasty,
1338,773,Mast Brothers,United States of America,2011,Belize,Moho River,70.0,3.5,2,1,0,0,0,0,1,0,gritty,tangy,cocoa,
1339,777,Mast Brothers,United States of America,2011,Dominican republic,Conacado,73.0,3.25,2,1,0,0,0,0,1,0,dry,gritty,red berry,coffee
1340,701,Mast Brothers,United States of America,2011,Venezuela,"Chuao, Med. Roast",76.0,3.0,2,1,0,0,0,0,1,0,sandy,strawberry,sour,
1341,709,Mast Brothers,United States of America,2011,Venezuela,"Chuao, Dark Roast",70.0,3.0,2,1,0,0,0,0,1,0,dry,sandy,intense,berry
1342,777,Mast Brothers,United States of America,2011,Peru,San Martin,75.0,3.0,2,1,0,0,0,0,1,0,orange,lemon,coffee ground,
1343,713,Mast Brothers,United States of America,2011,Venezuela,"Chuao, Light Roast",81.0,2.75,2,1,0,0,0,0,1,0,gritty,high astringent,sour,
1344,777,Mast Brothers,United States of America,2011,Papua new guinea,Papua New Guinea,71.0,2.75,2,1,0,0,0,0,1,0,gritty,sticky,smoke,hammy
1345,959,Mast Brothers,United States of America,2012,Blend,"Shake Shack, Peru, Mad., Dom. Rep.",73.0,3.5,2,1,0,0,0,0,1,0,gritty,fruit,tart,rich
1346,999,Mast Brothers,United States of America,2012,Venezuela,Chuao,73.0,2.75,2,1,0,0,0,0,1,0,gritty,sour,sweet,
1347,999,Mast Brothers,United States of America,2012,Blend,Madagascar,72.0,2.5,2,1,0,0,0,0,1,0,gritty,overly tart,sour,
1348,1359,Mast Brothers,United States of America,2014,Blend,"French Laundry 20th Anniversary, Peru, Belize",75.0,3.75,2,1,0,0,0,0,1,0,tart,deep choco,,
1349,1450,Mast Brothers,United States of America,2015,Tanzania,Tanzania,74.0,3.25,2,1,0,0,0,0,1,0,green,vegetal,mild spice,
1350,1450,Mast Brothers,United States of America,2015,Guatemala,Guatemala,76.0,3.0,2,1,0,0,0,0,1,0,mild bitter,citrus,intense,
1351,1177,Matale,Australia,2013,Madagascar,"Somia, 2013",68.0,4.0,3,1,1,0,0,0,1,0,sticky,red fruit,,
1352,1177,Matale,Australia,2013,Papua new guinea,"Kulili P., 2013",74.0,4.0,3,1,1,0,0,0,1,0,creamy,grassy,smoke,nut
1353,1181,Matale,Australia,2013,Blend,"PNG, Vanuatu, Mad; 2013 h.",70.0,3.75,3,1,1,0,0,0,1,0,nutty,fruity,spicy,
1354,1177,Matale,Australia,2013,Vanuatu,"Malekula P., 2013",72.0,3.5,3,1,1,0,0,0,1,0,sticky,butterscotch,nutty,
1355,1430,Maverick,United States of America,2014,Peru,"Morropon, Norandiono Coop, Piura",63.0,3.5,3,1,1,0,0,0,1,0,sweet,cherry,cream,raisin
1356,1367,Maverick,United States of America,2014,Belize,Maya Mountain,70.0,3.25,2,1,0,0,0,0,1,0,heavy roast,smoke,,
1357,1367,Maverick,United States of America,2014,Dominican republic,Elvesia,70.0,3.25,2,1,0,0,0,0,1,0,roasty,coffee,,
1358,1430,Maverick,United States of America,2014,Peru,Tumbes,82.0,3.25,2,1,0,0,0,0,1,0,intense,burnt,bitter,spice
1359,2482,Maverick,United States of America,2020,Madagascar,"Akesson P., Sambirano",65.0,3.25,3,1,1,0,0,0,1,0,sweet edge,sour fruit,,
1360,2482,Maverick,United States of America,2020,U.s.a.,"Hawai'i Island, Big Island, Mauna Kea",70.0,3.0,3,1,1,0,0,0,1,0,nutty,cheese,savory,
1361,2486,Maverick,United States of America,2020,Vietnam,"Dak Nong, Marou Cacao",75.0,3.0,3,1,1,0,0,0,1,0,roasty,hammy,dirty,
1362,1728,Mayacama,United States of America,2016,Dominican republic,Hispaniola,72.0,3.0,2,1,0,0,0,0,1,0,gritty,sweet,earthy,
1363,2478,McGuire,Canada,2020,Belize,"Maya Mountain, Toledo",70.0,3.25,3,1,1,0,0,0,1,0,cocoa,strawberry,,
1364,2474,McGuire,Canada,2020,Guatemala,"Cahabon E., ""Adioesmac""",70.0,2.5,3,1,1,0,0,0,1,0,musty,woody,rubbery,roasty
1365,1291,Meadowlands,United States of America,2014,Dominican republic,Dominican Republic,70.0,3.5,2,1,0,0,0,0,1,0,high roast,nutty,deep choco,
1366,1287,Meadowlands,United States of America,2014,Belize,Belize,70.0,3.0,2,1,0,0,0,0,1,0,spicy,metallic,molasses,
1367,1291,Meadowlands,United States of America,2014,Nicaragua,"Nicaragua, w/ inbs",70.0,3.0,2,1,0,0,0,0,1,0,fatty,sligthly bland,earthy,
1368,1287,Meadowlands,United States of America,2014,Venezuela,Venezuela,70.0,2.75,2,1,0,0,0,0,1,0,molasses,sweet,choco,
1369,1287,Meadowlands,United States of America,2014,Bolivia,Bolivia,70.0,2.5,2,1,0,0,0,0,1,0,pungent,off,,
1370,2362,Mellow,Denmark,2019,Philippines,"Kablon Farms, Mindanao Island, 2018 harvest",70.0,3.25,2,1,0,0,0,0,0,1,smooth,coconut,cocoa,
1371,2362,Mellow,Denmark,2019,Tanzania,"Kokoa Kamili, 2018 harvest, Mbingu Village",70.0,3.25,2,1,0,0,0,0,0,1,creamy,coconut,cocoa,
1372,2362,Mellow,Denmark,2019,Dominican republic,"Oko Caribe, El Cibao, 2018 Harvest",70.0,2.75,2,1,0,0,0,0,0,1,dry,floral,dirty,coconut
1373,2362,Mellow,Denmark,2019,Ecuador,"Camino Verde, Duran Region",85.0,2.5,2,1,0,0,0,0,0,1,floral,earthy,bitter,
1374,837,Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,80.0,2.5,4,1,1,0,1,0,1,0,sticky,tart,slight burnt,
1375,841,Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,72.0,2.5,4,1,1,0,1,0,1,0,uneven,smokey,hammy,
1376,1347,Mesocacao,Honduras,2014,Honduras,Honduras,70.0,3.5,3,1,1,0,0,0,1,0,intense,grassy,spicy,rich
1377,1351,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",80.0,3.5,3,1,1,0,0,0,1,0,dried fruit,rich cocoa,,
1378,1347,Mesocacao,Honduras,2014,Honduras,Honduras,80.0,3.25,3,1,1,0,0,0,1,0,intense,ham,butterscotch,
1379,1351,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",70.0,3.25,3,1,1,0,0,0,1,0,acidic,pomegrant,brownie,
1380,1494,Mesocacao,Honduras,2015,El salvador,El Salvador,70.0,3.0,3,1,1,0,0,0,1,0,dairy,caramel,,
1381,1494,Mesocacao,Honduras,2015,El salvador,El Salvador,80.0,2.75,3,1,1,0,0,0,1,0,fatty,bitter,woody,roasty
1382,2250,Mestico,Brazil,2018,Brazil,"Fazenda Bonanca, Bahia",75.0,2.5,3,1,1,0,0,0,1,0,earthy,floral,rubbery,
1383,1267,Metiisto,Sweden,2014,Madagascar,"Akesson Estate, batch 10",72.0,3.5,3,1,1,0,0,0,1,0,creamy,fatty,mild cherry,
1384,1267,Metiisto,Sweden,2014,Brazil,"Fazenda Sempre Firme P., Bahia, batch 7",70.0,3.0,3,1,1,0,0,0,1,0,fatty,creamy,olive,
1385,2170,Metiisto,Australia,2018,Solomon islands,Tenaru,67.0,3.75,3,1,1,0,0,0,1,0,dried fruit,mild hammy,,
1386,2166,Metiisto,Australia,2018,Solomon islands,"Patovaki, Paspaskato Is",72.0,3.25,3,1,1,0,0,0,1,0,roasty/smokey,high acidity,,
1387,1688,Metropolitan,Netherlands,2015,Blend,South America,70.0,3.5,3,1,0,1,0,0,1,0,accesible,simple cocoa note,,
1388,2210,Meybol,Germany,2018,Peru,Piura Blanco,70.0,3.5,3,1,1,0,0,0,1,0,grape,mild smoke,sandy,
1389,24,Michel Cluizel,France,2006,Dominican republic,Los Ancones P.,67.0,3.75,4,1,1,1,0,0,1,0,creamy,raisins,licorice,
1390,24,Michel Cluizel,France,2006,Madagascar,Mangaro P.,65.0,3.75,4,1,1,1,0,0,1,0,grapefruit,spices,,
1391,24,Michel Cluizel,France,2006,Papua new guinea,Maralumi P.,64.0,3.75,4,1,1,1,0,0,1,0,tropical fruit and mild smoke,,,
1392,24,Michel Cluizel,France,2006,Sao tome,Tamarina,70.0,3.0,4,1,1,1,0,0,1,0,creamy,licorice,herbs,
1393,24,Michel Cluizel,France,2006,Blend,Carre Amer,60.0,2.0,4,1,1,1,0,0,1,0,sweet,crisp nibs,,
1394,24,Michel Cluizel,France,2006,Blend,Carre Grand Noir,85.0,2.0,4,1,1,1,0,0,1,0,bitter coffee flavor,,,
1395,81,Michel Cluizel,France,2006,Blend,Noir Infini,99.0,2.0,4,1,1,1,0,0,1,0,smooth,bold,bitter,
1396,117,Michel Cluizel,France,2007,Venezuela,"Carenero Superior, Concepcion",66.0,3.5,4,1,1,1,0,0,1,0,cocoa,orange,,
1397,135,Michel Cluizel,France,2007,Sao tome,Vila Gracinda,67.0,3.5,4,1,1,1,0,0,1,0,creamy,smoke,raspberry,
1398,963,Michel Cluizel,France,2012,Mexico,"Chiapas, Mokaya P.",66.0,3.75,4,1,1,1,0,0,1,0,raisins,melon,,
1399,2020,Michel Cluizel,France,2017,Colombia,El Jardin,69.0,3.25,4,1,1,1,0,0,1,0,sandy,earthy,fatty,
1400,2438,Michel Cluizel,France,2019,Guatemala,La Laguna Plantation,70.0,3.5,4,1,1,1,0,0,1,0,dairy,cocoa,fatty,apple
1401,2270,Michel Cluizel,France,2019,Brazil,Riachuelo Plantation,70.0,3.0,4,1,1,1,0,0,1,0,sandy,grits,nutty,vanilla
1402,887,Middlebury,United States of America,2012,Indonesia,"Balinese, Java",70.0,2.5,4,1,1,0,0,1,0,1,leather,salt,,
1403,887,Middlebury,United States of America,2012,Bolivia,Alto Beni,75.0,2.0,4,1,1,0,0,1,0,1,sticky,cardboard,why bother,
1404,887,Middlebury,United States of America,2012,Blend,Houseblend,65.0,1.5,4,1,1,0,0,1,0,1,chemical,salt,wtf,
1405,1117,Middlebury,United States of America,2013,Belize,Belize,80.0,3.25,4,1,1,0,0,1,1,0,strawberry,cream,spice,
1406,1117,Middlebury,United States of America,2013,Dominican republic,La Red,75.0,2.5,3,1,0,0,0,1,0,1,molassses,palm,spicy,
1407,1490,Middlebury,United States of America,2015,Dominican republic,Oko Caribe,75.0,3.75,3,1,1,0,0,0,1,0,spicy,rich,mint,
1408,1490,Middlebury,United States of America,2015,Venezuela,"Patanemo, Epoch, Donaldo",75.0,3.75,3,1,1,0,0,0,1,0,nutty,grassy,woody,
1409,1490,Middlebury,United States of America,2015,Belize,Maya Mountain,80.0,3.5,3,1,1,0,0,0,1,0,woody,lemon,mild bitter,
1410,1490,Middlebury,United States of America,2015,Trinidad,San Juan Estate,70.0,3.5,3,1,1,0,0,0,1,0,black pepper,dairy,,
1411,1538,Middlebury,United States of America,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",70.0,3.5,3,1,1,0,0,0,1,0,rum,herbal,rich,
1412,1538,Middlebury,United States of America,2015,Tanzania,Kokoa Kamili,75.0,3.25,3,1,1,0,0,0,1,0,banana,melon,fatty,
1413,2112,Mike & Becky,Belgium,2018,Belize,"San Jose, Toledo, 2017 harvest",70.0,3.5,3,1,1,0,0,0,1,0,grape,cocoa,,
1414,2112,Mike & Becky,Belgium,2018,India,Idukki,70.0,3.25,3,1,1,0,0,0,1,0,candy spices,sweet,,
1415,2114,Mike & Becky,Belgium,2018,Peru,"Maranon, 2017 harvest",70.0,3.25,3,1,1,0,0,0,1,0,complex,true to origin,,
1416,2112,Mike & Becky,Belgium,2018,Dominican republic,"Oko Caribe, hispaniola, 2017 harvest",70.0,3.0,3,1,1,0,0,0,1,0,fatty,simple,,
1417,825,Millcreek Cacao Roasters,United States of America,2012,Ecuador,Ecuador,70.0,3.5,4,1,1,1,0,0,1,0,wine,brownie batter,,
1418,1073,Millcreek Cacao Roasters,United States of America,2013,Ecuador,Ecuador,70.0,2.5,4,1,1,1,0,0,1,0,unrefined,burnt nuts,vanilla,
1419,2346,Millesime,Belgium,2019,Ecuador,"Los Rios, Arriba, 2017 Harvest",70.0,3.0,3,1,1,0,0,0,1,0,sandy,nutmeg,astringent,
1420,2346,Millesime,Belgium,2019,India,"Kaithapara Village, Idukki, Kerala, 2017 H.",74.0,3.0,3,1,1,0,0,0,1,0,dry,sandy,empty,sweet
1421,2346,Millesime,Belgium,2019,Brazil,"Fazenda Leolinad, Bahia, 2017 H.",76.0,3.0,3,1,1,0,0,0,1,0,dry,sandy,dirt,empty
1422,2214,Milton,Japan,2018,Peru,"Piura Gran Blanco, Sisyu & Kiriyana Phoenix",70.0,3.75,2,1,0,0,0,0,1,0,grape,thick,chewy,
1423,2210,Milton,Japan,2018,Madagascar,Ambanja,70.0,3.5,2,1,0,0,0,0,1,0,cocoa,mild pear,sticky,
1424,2214,Milton,Japan,2018,Vietnam,Ben Tre,70.0,3.25,2,1,0,0,0,0,1,0,cocounut,late sour,,
1425,2214,Milton,Japan,2018,Brazil,Bahia,70.0,3.0,2,1,0,0,0,0,1,0,intense,sour,hammy,
1426,607,Mindo,United States of America,2010,Ecuador,Ecuador,77.0,2.75,3,1,1,0,0,0,1,0,dry,coffee notes from roaster,,
1427,2382,Mindo,United States of America,2019,Ecuador,"Ecuador, lot# 181220",67.0,2.75,3,1,1,0,0,0,1,0,sandy,harsh,floral,
1428,1920,Minimal,Japan,2016,Haiti,"Acul-du-Nord, 2015",70.0,3.5,2,1,0,0,0,0,1,0,gritty,sweet,earty,
1429,1960,Mirzam,United Arab Emirates,2017,Vietnam,Vietnam,65.0,3.5,2,1,0,0,0,0,1,0,slight grainy,roasty,spicy,
1430,1960,Mirzam,United Arab Emirates,2017,Madagascar,Madagascar,72.0,3.25,2,1,0,0,0,0,1,0,tangy,roasty,ham,
